row_index,old_s3_url,new_s3_url,status,moving_logos
52,s3://nw-studio-nkb-uploads/old/otg_prod/14-10-2020/14-10-2020-Arrays-Sliding-Window-English-v1-720p-1.7.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/14-10-2020/14-10-2020-Arrays-Sliding-Window-English-v1-720p-1.7_ibhlr.mp4,success,"Only IB HUbs@1m13s(right-to-left,255px);Logo Bottom Right 2@1m13s(right-to-left,256px);NX IB 3@1m13s(right-to-left,256px);Nxtwave With IB in Slide@1m14s(right-to-left,641px)"
53,s3://nw-studio-nkb-uploads/old/otg_prod/14-10-2020/14-10-2020-Identifying Opportunities-English-v1-720p-1.7.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/14-10-2020/14-10-2020-Identifying Opportunities-English-v1-720p-1.7_ibhlr.mp4,success,"IB HUbs In Slide@0m9s(right-to-left,99px);IB Co In Slide@0m9s(right-to-left,99px);Only IB HUbs@0m29s(right-to-left,31px);Logo Bottom Right 2@0m29s(right-to-left,31px);NX IB 3@0m29s(right-to-left,31px);Nxtwave With IB in Slide@0m30s(right-to-left,468px);Nxtwave With IB Small@1m20s(right-to-left,113px);Only IB HUbs@2m17s(right-to-left,107px);Logo Bottom Right 2@2m17s(right-to-left,106px);NX IB 3@2m17s(right-to-left,106px);Only IB HUbs@2m39s(right-to-left,158px);Logo Bottom Right 2@2m39s(right-to-left,159px);NX IB 3@2m39s(right-to-left,159px);Nxtwave With IB in Slide@2m40s(right-to-left,583px);Only IB HUbs@3m0s(right-to-left,122px);Logo Bottom Right 2@3m0s(right-to-left,966px);NX IB 3@3m0s(right-to-left,122px);Only IB HUbs@3m55s(right-to-left,33px);Logo Bottom Right 2@3m55s(right-to-left,824px);NX IB 3@3m55s(right-to-left,34px);Only IB HUbs@4m35s(right-to-left,121px);Logo Bottom Right 2@4m35s(right-to-left,120px);NX IB 3@4m35s(right-to-left,120px);Nxtwave With IB Small@7m9s(left-to-right,15px);Logo Bottom Right 2@7m11s(left-to-right,550px);Only IB HUbs@7m35s(left-to-right,13px);Logo Bottom Right 2@7m35s(left-to-right,13px);NX IB 3@7m35s(left-to-right,13px);Only IB HUbs@7m52s(right-to-left,66px);Logo Bottom Right 2@7m52s(right-to-left,554px);NX IB 3@7m52s(right-to-left,66px);Nxtwave With IB Small@9m5s(right-to-left,153px);Only IB HUbs@9m10s(right-to-left,159px);Logo Bottom Right 2@9m10s(right-to-left,160px);NX IB 3@9m10s(right-to-left,160px);Only IB HUbs@9m16s(right-to-left,58px);Logo Bottom Right 2@9m16s(right-to-left,58px);NX IB 3@9m16s(right-to-left,58px);Nxtwave With IB Small@10m0s(right-to-left,76px);Nxtwave With IB Small@11m53s(right-to-left,50px);Only IB HUbs@11m56s(right-to-left,23px);Logo Bottom Right 2@11m56s(right-to-left,23px);NX IB 3@11m56s(right-to-left,23px);Nxtwave With IB in Slide@11m57s(right-to-left,421px);Nxtwave With IB in Slide@11m57s(right-to-left,668px);Nxtwave With IB in Slide@11m59s(left-to-right,545px);Logo Bottom Right 2@11m59s(left-to-right,692px);Only IB HUbs@12m29s(right-to-left,331px);Logo Bottom Right 2@12m29s(right-to-left,331px);NX IB 3@12m29s(right-to-left,331px);Nxtwave With IB in Slide@12m30s(right-to-left,644px);Only IB HUbs@12m52s(left-to-right,34px);Logo Bottom Right 2@12m52s(left-to-right,34px);NX IB 3@12m52s(right-to-left,203px);Nxtwave With IB Small@15m11s(right-to-left,262px);Nxtwave With IB Small@15m47s(right-to-left,142px);Nxtwave With IB Small@17m35s(right-to-left,266px);Only IB HUbs@18m0s(right-to-left,154px);Logo Bottom Right 2@18m0s(right-to-left,155px);NX IB 3@18m0s(right-to-left,155px);Nxtwave With IB in Slide@18m1s(right-to-left,583px);Nxtwave With IB Small@18m24s(right-to-left,24px);Nxtwave With IB Small@19m36s(right-to-left,56px);Nxtwave With IB Small@20m28s(right-to-left,170px);Nxtwave With IB in Slide@20m30s(right-to-left,583px);Only IB HUbs@20m31s(right-to-left,434px);Logo Bottom Right 2@20m30s(right-to-left,596px);NX IB 3@20m31s(right-to-left,165px);Nxtwave With IB in Slide@20m30s(right-to-left,596px);Nxtwave With IB in Slide@20m32s(left-to-right,585px);Only IB HUbs@20m37s(right-to-left,125px);Logo Bottom Right 2@20m37s(right-to-left,994px);NX IB 3@20m37s(right-to-left,126px);Nxtwave With IB in Slide@20m32s(right-to-left,243px);Only IB HUbs@20m32s(right-to-left,243px);Only IB HUbs@21m1s(right-to-left,55px);Logo Bottom Right 2@21m1s(right-to-left,56px);NX IB 3@21m1s(right-to-left,56px);Nxtwave With IB in Slide@21m2s(right-to-left,506px);Nxtwave With IB Small@21m44s(right-to-left,157px);Nxtwave With IB Small@22m14s(right-to-left,281px);Only IB HUbs@23m18s(right-to-left,35px);Logo Bottom Right 2@23m18s(right-to-left,828px);NX IB 3@23m18s(right-to-left,35px);Only IB HUbs@24m30s(right-to-left,476px);Logo Bottom Right 2@24m30s(right-to-left,477px);NX IB 3@24m30s(right-to-left,34px);Nxtwave With IB Small@25m36s(right-to-left,207px);Only IB HUbs@25m53s(right-to-left,101px);Logo Bottom Right 2@25m53s(right-to-left,102px);NX IB 3@25m53s(right-to-left,102px);Nxtwave With IB in Slide@25m54s(right-to-left,550px);Nxtwave With IB in Slide@28m11s(right-to-left,431px);Only IB HUbs@28m11s(left-to-right,15px);Logo Bottom Right 2@28m11s(left-to-right,16px);NX IB 3@28m11s(left-to-right,16px);Only IB HUbs@29m21s(bottom-to-top,0px);Logo Bottom Right 2@29m21s(bottom-to-top,0px);NX IB 3@29m21s(bottom-to-top,0px);Only IB HUbs@29m34s(right-to-left,55px);Logo Bottom Right 2@29m34s(right-to-left,531px);NX IB 3@29m34s(right-to-left,56px);Nxtwave With IB Small@30m21s(right-to-left,88px);IB HUbs In Slide@30m26s(left-to-right,141px);IB Co In Slide@30m26s(left-to-right,141px)"
54,s3://nw-studio-nkb-uploads/old/otg_prod/14-10-2020/14-10-2020-Identifying Opportunities-Telugu-v1-720p-1.7.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/14-10-2020/14-10-2020-Identifying Opportunities-Telugu-v1-720p-1.7_ibhlr.mp4,success,"IB HUbs In Slide@0m11s(right-to-left,36px);IB Co In Slide@0m11s(right-to-left,35px);Only IB HUbs@0m37s(right-to-left,17px);Logo Bottom Right 2@0m37s(right-to-left,17px);NX IB 3@0m37s(right-to-left,17px);Only IB HUbs@0m44s(left-to-right,13px);Logo Bottom Right 2@0m44s(left-to-right,13px);NX IB 3@0m44s(left-to-right,13px);Only IB HUbs@3m51s(right-to-left,17px);Logo Bottom Right 2@3m51s(right-to-left,17px);NX IB 3@3m51s(right-to-left,17px);Only IB HUbs@4m4s(right-to-left,20px);Logo Bottom Right 2@4m4s(right-to-left,20px);NX IB 3@4m4s(right-to-left,20px);Nxtwave With IB in Slide@4m5s(right-to-left,444px);Only IB HUbs@5m16s(right-to-left,103px);Logo Bottom Right 2@5m16s(right-to-left,962px);NX IB 3@5m16s(right-to-left,104px);Nxtwave With IB Small@7m53s(left-to-right,23px);Only IB HUbs@7m55s(right-to-left,133px);NX IB 3@7m55s(right-to-left,133px);Logo Bottom Right 2@7m55s(bottom-to-top,0px);Nxtwave With IB Small@8m20s(right-to-left,16px);Only IB HUbs@8m47s(right-to-left,111px);Logo Bottom Right 2@8m47s(right-to-left,112px);NX IB 3@8m47s(right-to-left,112px);Nxtwave With IB in Slide@8m48s(right-to-left,557px);Only IB HUbs@10m18s(right-to-left,19px);Logo Bottom Right 2@10m18s(right-to-left,19px);NX IB 3@10m18s(right-to-left,19px);Nxtwave With IB in Slide@10m19s(right-to-left,442px);Nxtwave With IB Small@11m38s(right-to-left,16px);Only IB HUbs@12m4s(right-to-left,432px);Logo Bottom Right 2@12m4s(right-to-left,432px);NX IB 3@12m4s(right-to-left,12px);Nxtwave With IB in Slide@12m38s(right-to-left,567px);Only IB HUbs@12m38s(left-to-right,128px);Logo Bottom Right 2@12m38s(left-to-right,128px);NX IB 3@12m38s(left-to-right,128px);Nxtwave With IB Small@13m15s(right-to-left,43px);Nxtwave With IB Small@14m37s(right-to-left,135px);Only IB HUbs@16m11s(right-to-left,55px);Logo Bottom Right 2@16m11s(right-to-left,877px);NX IB 3@16m11s(right-to-left,56px);Only IB HUbs@16m29s(right-to-left,144px);Logo Bottom Right 2@16m29s(right-to-left,734px);NX IB 3@16m29s(right-to-left,144px);Nxtwave With IB Small@17m25s(right-to-left,111px);Only IB HUbs@17m48s(right-to-left,49px);Logo Bottom Right 2@17m48s(right-to-left,546px);NX IB 3@17m48s(right-to-left,49px);Nxtwave With IB Small@19m16s(right-to-left,173px);Only IB HUbs@19m53s(right-to-left,26px);Logo Bottom Right 2@19m53s(right-to-left,802px);NX IB 3@19m53s(right-to-left,26px);Only IB HUbs@20m12s(right-to-left,203px);Logo Bottom Right 2@20m12s(right-to-left,203px);NX IB 3@20m12s(right-to-left,203px);Nxtwave With IB in Slide@20m13s(right-to-left,599px);Only IB HUbs@20m35s(right-to-left,37px);Logo Bottom Right 2@20m35s(right-to-left,548px);NX IB 3@20m35s(right-to-left,37px);Only IB HUbs@21m20s(right-to-left,157px);Logo Bottom Right 2@21m20s(right-to-left,719px);NX IB 3@21m20s(right-to-left,158px);Only IB HUbs@22m23s(right-to-left,50px);Logo Bottom Right 2@22m23s(right-to-left,50px);NX IB 3@22m23s(right-to-left,50px);Nxtwave With IB Small@23m20s(right-to-left,230px);Only IB HUbs@23m36s(right-to-left,149px);Logo Bottom Right 2@23m36s(right-to-left,148px);NX IB 3@23m36s(right-to-left,148px);Nxtwave With IB Small@24m31s(left-to-right,13px);Only IB HUbs@26m7s(right-to-left,63px);Logo Bottom Right 2@26m7s(right-to-left,893px);NX IB 3@26m7s(right-to-left,64px);Only IB HUbs@26m50s(right-to-left,191px);Logo Bottom Right 2@26m50s(right-to-left,191px);NX IB 3@26m50s(right-to-left,191px);Nxtwave With IB in Slide@26m51s(right-to-left,563px);Only IB HUbs@27m21s(right-to-left,30px);Logo Bottom Right 2@27m21s(right-to-left,31px);NX IB 3@27m21s(right-to-left,31px);Nxtwave With IB Small@28m22s(right-to-left,68px);IB HUbs In Slide@28m26s(right-to-left,18px);IB Co In Slide@28m26s(right-to-left,18px)"
55,s3://nw-studio-nkb-uploads/old/otg_prod/14-10-2020/14-10-2020-IdentifyingOpportunities-Hindi-V1-720p-1.7.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/14-10-2020/14-10-2020-IdentifyingOpportunities-Hindi-V1-720p-1.7_ibhlr.mp4,success,"IB HUbs In Slide@0m15s(right-to-left,90px);IB Co In Slide@0m15s(right-to-left,90px);Only IB HUbs@0m39s(right-to-left,138px);Logo Bottom Right 2@0m39s(right-to-left,138px);NX IB 3@0m39s(right-to-left,138px);Nxtwave With IB in Slide@0m40s(right-to-left,579px);Only IB HUbs@0m46s(right-to-left,15px);Logo Bottom Right 2@0m46s(right-to-left,15px);NX IB 3@0m46s(right-to-left,15px);Nxtwave With IB Small@1m34s(right-to-left,120px);Nxtwave With IB Small@2m45s(right-to-left,64px);Only IB HUbs@2m57s(right-to-left,401px);Logo Bottom Right 2@2m57s(right-to-left,401px);NX IB 3@2m57s(right-to-left,135px);Only IB HUbs@3m20s(right-to-left,70px);Logo Bottom Right 2@3m20s(right-to-left,70px);NX IB 3@3m20s(right-to-left,70px);Nxtwave With IB Small@4m27s(right-to-left,77px);Only IB HUbs@5m7s(right-to-left,158px);Logo Bottom Right 2@5m7s(right-to-left,159px);NX IB 3@5m7s(right-to-left,159px);Nxtwave With IB in Slide@5m8s(right-to-left,583px);Only IB HUbs@7m46s(right-to-left,49px);Logo Bottom Right 2@7m46s(right-to-left,802px);NX IB 3@7m46s(right-to-left,49px);Nxtwave With IB Small@8m9s(right-to-left,105px);Only IB HUbs@8m21s(right-to-left,118px);Logo Bottom Right 2@8m21s(right-to-left,118px);NX IB 3@8m21s(right-to-left,118px);Only IB HUbs@9m1s(right-to-left,273px);Logo Bottom Right 2@9m1s(right-to-left,273px);NX IB 3@9m1s(right-to-left,273px);Nxtwave With IB in Slide@9m2s(right-to-left,616px);Nxtwave With IB Small@10m23s(right-to-left,105px);Only IB HUbs@11m4s(right-to-left,130px);Logo Bottom Right 2@11m4s(right-to-left,131px);NX IB 3@11m4s(right-to-left,131px);Nxtwave With IB in Slide@11m5s(right-to-left,571px);Nxtwave With IB Small@12m35s(right-to-left,35px);Nxtwave With IB Small@13m7s(right-to-left,136px);Nxtwave With IB Small@14m16s(right-to-left,225px);Nxtwave With IB Small@15m1s(bottom-to-top,0px);Only IB HUbs@15m29s(right-to-left,81px);Logo Bottom Right 2@15m29s(right-to-left,82px);NX IB 3@15m29s(right-to-left,82px);Only IB HUbs@16m12s(right-to-left,26px);Logo Bottom Right 2@16m12s(right-to-left,805px);NX IB 3@16m12s(right-to-left,26px);Only IB HUbs@16m39s(right-to-left,81px);Logo Bottom Right 2@16m39s(right-to-left,932px);NX IB 3@16m39s(right-to-left,81px);Only IB HUbs@17m37s(right-to-left,127px);Logo Bottom Right 2@17m37s(right-to-left,634px);NX IB 3@17m37s(right-to-left,127px);Only IB HUbs@18m3s(right-to-left,99px);Logo Bottom Right 2@18m3s(right-to-left,99px);NX IB 3@18m3s(right-to-left,99px);Only IB HUbs@21m38s(right-to-left,98px);Logo Bottom Right 2@21m38s(right-to-left,956px);NX IB 3@21m38s(right-to-left,98px);Only IB HUbs@22m20s(right-to-left,237px);Logo Bottom Right 2@22m20s(right-to-left,237px);NX IB 3@22m20s(right-to-left,237px);Nxtwave With IB in Slide@22m21s(right-to-left,611px);Nxtwave With IB Small@24m26s(right-to-left,244px);Nxtwave With IB Small@27m32s(right-to-left,195px);Nxtwave With IB Small@30m18s(right-to-left,150px);Nxtwave With IB Small@31m5s(right-to-left,14px);Nxtwave With IB Small@31m8s(right-to-left,204px);Only IB HUbs@31m59s(right-to-left,48px);Logo Bottom Right 2@31m59s(right-to-left,861px);NX IB 3@31m59s(right-to-left,48px);Nxtwave With IB Small@32m46s(right-to-left,16px);IB HUbs In Slide@32m47s(left-to-right,3px);IB Co In Slide@32m47s(left-to-right,4px)"
56,s3://nw-studio-nkb-uploads/old/otg_prod/14-10-2020/14-10-2020-XPM-Identity-Part1B-English-720p-1.7.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/14-10-2020/14-10-2020-XPM-Identity-Part1B-English-720p-1.7_ibhlr.mp4,success,
57,s3://nw-studio-nkb-uploads/old/otg_prod/14-10-2020/14-10-2020-XPM-Identity-Part1B-Hindi-720p-1.7.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/14-10-2020/14-10-2020-XPM-Identity-Part1B-Hindi-720p-1.7_ibhlr.mp4,success,
58,s3://nw-studio-nkb-uploads/old/otg_prod/14-10-2020/14-10-2020-XPM-Identity-Part1B-Telugu-720p-1.7.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/14-10-2020/14-10-2020-XPM-Identity-Part1B-Telugu-720p-1.7_ibhlr.mp4,success,
59,s3://nw-studio-nkb-uploads/ccbp_prod/media/video_content/tech_foundations/programming_foundations/english/15-10-2020-Sequence-Of-Instructions-English-V1.mp4,,error: Expected output not found: ./processed_videos59/15-10-2020-Sequence-Of-Instructions-English-V1_ibhlr.mp4,
60,s3://nw-studio-nkb-uploads/ccbp_prod/media/video_content/tech_foundations/programming_foundations/hindi/15-10-2020-SequenceOfInstructions-Hindi-V2.mp4,,error: Expected output not found: ./processed_videos60/15-10-2020-SequenceOfInstructions-Hindi-V2_ibhlr.mp4,
61,s3://nw-studio-nkb-uploads/ccbp_prod/media/video_content/tech_foundations/programming_foundations/telugu/15-10-2020-Sequence of Instructions-Telugu-V2_.mp4,,error: Expected output not found: ./processed_videos61/15-10-2020-Sequence of Instructions-Telugu-V2__ibhlr.mp4,
62,s3://nw-studio-nkb-uploads/old/otg_prod/15-10-2020/15-10-2020-IdentifingOppurtunitiesPart2-English-v1-720p-1.7.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/15-10-2020/15-10-2020-IdentifingOppurtunitiesPart2-English-v1-720p-1.7_ibhlr.mp4,success,"IB HUbs In Slide@0m10s(right-to-left,84px);IB Co In Slide@0m10s(right-to-left,84px);Only IB HUbs@0m33s(right-to-left,34px);Logo Bottom Right 2@0m33s(right-to-left,35px);NX IB 3@0m33s(right-to-left,35px);Only IB HUbs@0m38s(right-to-left,90px);Logo Bottom Right 2@0m38s(right-to-left,90px);NX IB 3@0m38s(right-to-left,90px);Nxtwave With IB in Slide@0m39s(right-to-left,544px);Nxtwave With IB Small@1m26s(right-to-left,177px);Only IB HUbs@1m31s(right-to-left,26px);Logo Bottom Right 2@1m31s(right-to-left,516px);NX IB 3@1m31s(right-to-left,26px);Only IB HUbs@2m28s(right-to-left,453px);Logo Bottom Right 2@2m28s(right-to-left,454px);Nxtwave With IB in Slide@2m28s(right-to-left,452px);Nxtwave With IB Small@5m1s(left-to-right,45px);Nxtwave With IB Small@7m14s(right-to-left,285px);Only IB HUbs@7m18s(right-to-left,89px);Logo Bottom Right 2@7m18s(right-to-left,659px);NX IB 3@7m18s(right-to-left,89px);Nxtwave With IB Small@8m14s(right-to-left,222px);Nxtwave With IB Small@9m7s(right-to-left,166px);Nxtwave With IB Small@13m34s(right-to-left,190px);Nxtwave With IB Small@14m3s(right-to-left,25px);Only IB HUbs@14m8s(right-to-left,99px);Logo Bottom Right 2@14m8s(right-to-left,100px);NX IB 3@14m8s(right-to-left,99px);Only IB HUbs@14m22s(right-to-left,81px);Logo Bottom Right 2@14m22s(right-to-left,82px);NX IB 3@14m22s(right-to-left,82px);Only IB HUbs@14m29s(right-to-left,44px);Logo Bottom Right 2@14m29s(right-to-left,44px);NX IB 3@14m29s(right-to-left,44px);Nxtwave With IB in Slide@14m30s(right-to-left,476px);Nxtwave With IB Small@14m55s(right-to-left,105px);Only IB HUbs@17m9s(right-to-left,260px);Logo Bottom Right 2@17m9s(right-to-left,260px);NX IB 3@17m9s(right-to-left,260px);Nxtwave With IB in Slide@17m10s(right-to-left,641px);Logo Bottom Right 2@18m44s(right-to-left,833px);Only IB HUbs@22m32s(right-to-left,101px);Logo Bottom Right 2@22m32s(right-to-left,102px);NX IB 3@22m32s(right-to-left,102px);Only IB HUbs@22m37s(right-to-left,437px);Logo Bottom Right 2@22m37s(right-to-left,438px);NX IB 3@22m37s(right-to-left,13px);Nxtwave With IB Small@23m49s(right-to-left,250px);Nxtwave With IB Small@24m51s(right-to-left,267px);Nxtwave With IB Small@25m33s(right-to-left,101px);Only IB HUbs@26m56s(left-to-right,16px);Logo Bottom Right 2@26m56s(left-to-right,16px);NX IB 3@26m56s(left-to-right,16px);Only IB HUbs@27m47s(right-to-left,246px);Logo Bottom Right 2@27m47s(right-to-left,246px);NX IB 3@27m47s(right-to-left,246px);Nxtwave With IB in Slide@27m48s(right-to-left,610px);Only IB HUbs@27m53s(right-to-left,116px);Logo Bottom Right 2@27m53s(right-to-left,116px);NX IB 3@27m53s(right-to-left,116px);Nxtwave With IB in Slide@27m48s(left-to-right,130px);Nxtwave With IB in Slide@27m54s(right-to-left,560px);Nxtwave With IB Small@30m52s(left-to-right,36px);Only IB HUbs@31m3s(right-to-left,42px);Logo Bottom Right 2@31m3s(right-to-left,42px);NX IB 3@31m3s(right-to-left,42px);Nxtwave With IB in Slide@31m4s(right-to-left,486px);Only IB HUbs@32m20s(right-to-left,107px);Logo Bottom Right 2@32m20s(right-to-left,107px);NX IB 3@32m20s(right-to-left,107px);Only IB HUbs@33m29s(right-to-left,194px);Logo Bottom Right 2@33m29s(right-to-left,194px);NX IB 3@33m29s(right-to-left,194px);Nxtwave With IB in Slide@33m30s(right-to-left,597px);Nxtwave With IB Small@36m28s(right-to-left,38px);Only IB HUbs@36m31s(bottom-to-top,0px);Logo Bottom Right 2@36m31s(bottom-to-top,0px);NX IB 3@36m31s(bottom-to-top,0px);Nxtwave With IB in Slide@36m32s(right-to-left,565px);Only IB HUbs@37m15s(right-to-left,25px);Logo Bottom Right 2@37m15s(right-to-left,25px);NX IB 3@37m15s(right-to-left,25px);IB HUbs In Slide@38m36s(right-to-left,33px);IB Co In Slide@38m36s(right-to-left,33px)"
63,s3://nw-studio-nkb-uploads/old/otg_prod/15-10-2020/15-10-2020-IdentifingOppurtunitiespart2-Telugu-v1-720p-1.7.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/15-10-2020/15-10-2020-IdentifingOppurtunitiespart2-Telugu-v1-720p-1.7_ibhlr.mp4,success,"IB HUbs In Slide@0m13s(right-to-left,16px);IB Co In Slide@0m13s(right-to-left,16px);Only IB HUbs@0m34s(right-to-left,51px);Logo Bottom Right 2@0m34s(right-to-left,837px);NX IB 3@0m34s(right-to-left,52px);Nxtwave With IB Small@0m45s(right-to-left,109px);Only IB HUbs@1m26s(right-to-left,376px);Logo Bottom Right 2@1m26s(right-to-left,376px);NX IB 3@1m26s(right-to-left,375px);Nxtwave With IB in Slide@1m27s(right-to-left,587px);Nxtwave With IB Small@2m12s(right-to-left,136px);Nxtwave With IB Small@6m54s(right-to-left,285px);Only IB HUbs@8m57s(right-to-left,396px);Logo Bottom Right 2@8m57s(right-to-left,396px);NX IB 3@8m57s(right-to-left,154px);Only IB HUbs@9m23s(right-to-left,98px);Logo Bottom Right 2@9m23s(right-to-left,98px);NX IB 3@9m23s(right-to-left,98px);Nxtwave With IB in Slide@9m24s(right-to-left,486px);Only IB HUbs@13m26s(left-to-right,31px);Logo Bottom Right 2@13m26s(left-to-right,31px);NX IB 3@13m26s(left-to-right,31px);Nxtwave With IB Small@14m27s(right-to-left,76px);Only IB HUbs@19m40s(right-to-left,424px);Logo Bottom Right 2@19m40s(right-to-left,425px);Only IB HUbs@21m14s(left-to-right,210px);Logo Bottom Right 2@21m14s(left-to-right,210px);NX IB 3@21m14s(left-to-right,210px);Nxtwave With IB Small@22m39s(right-to-left,159px);Only IB HUbs@23m39s(right-to-left,129px);Logo Bottom Right 2@23m39s(right-to-left,129px);NX IB 3@23m39s(right-to-left,129px);Nxtwave With IB in Slide@23m40s(right-to-left,600px);Only IB HUbs@23m51s(right-to-left,14px);Logo Bottom Right 2@23m51s(right-to-left,15px);NX IB 3@23m51s(right-to-left,15px);Nxtwave With IB in Slide@23m52s(right-to-left,458px);Only IB HUbs@25m42s(left-to-right,19px);Logo Bottom Right 2@25m42s(left-to-right,18px);NX IB 3@25m42s(left-to-right,18px);Only IB HUbs@25m45s(right-to-left,28px);Logo Bottom Right 2@25m45s(right-to-left,29px);NX IB 3@25m45s(right-to-left,29px);Nxtwave With IB Small@27m2s(right-to-left,32px);Nxtwave With IB Small@27m56s(right-to-left,227px);Nxtwave With IB Small@28m34s(right-to-left,16px);Only IB HUbs@28m46s(right-to-left,71px);Logo Bottom Right 2@28m46s(right-to-left,71px);NX IB 3@28m46s(right-to-left,71px);Nxtwave With IB in Slide@28m47s(right-to-left,491px);Only IB HUbs@29m3s(right-to-left,46px);Logo Bottom Right 2@29m3s(right-to-left,884px);NX IB 3@29m3s(right-to-left,46px);Only IB HUbs@29m42s(right-to-left,52px);Logo Bottom Right 2@29m42s(right-to-left,588px);NX IB 3@29m42s(right-to-left,53px);Only IB HUbs@29m51s(right-to-left,177px);Logo Bottom Right 2@29m51s(right-to-left,177px);NX IB 3@29m51s(right-to-left,177px);Nxtwave With IB in Slide@29m43s(left-to-right,410px);Nxtwave With IB in Slide@29m52s(right-to-left,590px);Nxtwave With IB Small@35m7s(right-to-left,21px);Only IB HUbs@37m13s(left-to-right,23px);Logo Bottom Right 2@37m13s(left-to-right,23px);NX IB 3@37m13s(left-to-right,23px);Only IB HUbs@38m54s(right-to-left,378px);Logo Bottom Right 2@38m54s(right-to-left,692px);NX IB 3@38m54s(right-to-left,123px);Nxtwave With IB in Slide@38m55s(left-to-right,568px);Only IB HUbs@38m57s(right-to-left,150px);Logo Bottom Right 2@38m57s(right-to-left,151px);NX IB 3@38m57s(right-to-left,151px);Nxtwave With IB in Slide@38m55s(left-to-right,541px);Nxtwave With IB in Slide@38m58s(right-to-left,581px);Only IB HUbs@39m0s(left-to-right,23px);Logo Bottom Right 2@39m0s(left-to-right,23px);NX IB 3@39m0s(left-to-right,23px);Nxtwave With IB in Slide@38m58s(left-to-right,34px);Only IB HUbs@39m2s(bottom-to-top,0px);Logo Bottom Right 2@39m2s(bottom-to-top,0px);NX IB 3@39m2s(bottom-to-top,0px);Nxtwave With IB in Slide@39m3s(right-to-left,562px);Only IB HUbs@39m12s(right-to-left,360px);Logo Bottom Right 2@39m12s(right-to-left,361px);NX IB 3@39m12s(right-to-left,361px);Nxtwave With IB in Slide@39m3s(right-to-left,244px);Nxtwave With IB in Slide@39m13s(right-to-left,586px);Only IB HUbs@39m45s(right-to-left,34px);Logo Bottom Right 2@39m45s(right-to-left,840px);NX IB 3@39m45s(right-to-left,34px);Only IB HUbs@40m56s(right-to-left,123px);Logo Bottom Right 2@40m56s(right-to-left,993px);NX IB 3@40m56s(right-to-left,123px);Nxtwave With IB Small@42m8s(right-to-left,206px);IB HUbs In Slide@42m9s(right-to-left,165px);IB HUbs In Slide@42m14s(left-to-right,165px);IB Co In Slide@42m14s(right-to-left,39px)"
